timestamp,user_id,application,event_type,mfa_method,ip_address,user_agent,country,session_id,risk_level,risk_reason,details,result,failure_reason,block_reason,admin_user
2025-10-17 18:27:49.096217,brittany91,Confluence,MFA_ENABLED,Email,199.23.41.101,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",DE,4fe94628-4521-476f-80cc-83e951ab9219,Low,,MFA settings updated: mfa enabled,CONFIGURATION_CHANGE,,,admin@company.com
2025-10-09 21:03:48.591129,stephanie67,Workday,MFA_SUCCESS,Backup Code,189.241.44.118,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",JP,6baef50e-3140-45bd-b69b-668f3ba5ac1c,Low,,MFA verification successful using Backup Code,SUCCESS,,,
2025-10-16 08:15:04.639058,ugraves,Workday,MFA_SUCCESS,Email,96.171.153.211,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",UK,c0cbcaea-713e-48c3-8ae5-6a055ad0d30f,Low,,MFA verification successful using Email,SUCCESS,,,
2025-10-12 05:35:10.585211,watkinsmitchell,Workday,MFA_SUCCESS,Backup Code,152.71.172.87,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",CA,9adc6c70-8f99-45a3-b0dc-a3373f46b57f,Low,,MFA verification successful using Backup Code,SUCCESS,,,
2025-10-17 06:40:34.382099,williamchapman,Zoom,LOGIN_SUCCESS,Hardware Token,204.198.114.198,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",DE,ee275acd-da5a-4779-ad45-9de626b62686,Low,,User login successful,SUCCESS,,,
2025-10-14 15:11:29.108451,kpeterson,G Suite,MFA_SUCCESS,TOTP,14.211.184.103,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",DE,faa0c942-ab05-4d69-b9c6-d872aecf6bf6,Low,,MFA verification successful using TOTP,SUCCESS,,,
2025-10-16 05:20:48.663234,lflores,GitHub,LOGIN_SUCCESS,TOTP,200.42.240.219,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",DE,71d95621-c374-4eb1-930f-ccec679c49aa,Low,,User login successful,SUCCESS,,,
2025-11-01 02:01:56.771030,russellramirez,Jira,MFA_SUCCESS,Hardware Token,218.15.76.53,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",BR,1575cca0-a7f2-45ba-94d9-375ee03653e3,Low,,MFA verification successful using Hardware Token,SUCCESS,,,
2025-10-10 15:34:39.258867,gabriel44,GitHub,SUSPICIOUS_ACTIVITY,TOTP,23.40.1.39,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",BR,15581737-d02d-40ba-ab7b-362031101a17,Critical,Unusual location,Suspicious login activity detected,BLOCKED,,Automated threat detection,
2025-11-03 05:24:47.030974,sheila49,AWS Console,LOGIN_SUCCESS,Email,183.105.224.209,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",DE,997309e2-4962-4f2f-a39e-dd15fd5e160f,Low,,User login successful,SUCCESS,,,
2025-10-27 15:47:37.922558,codyarnold,Office 365,MFA_SUCCESS,TOTP,10.179.158.153,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",IN,b2f19713-3d13-4066-9ec6-f9e5a514661d,Low,,MFA verification successful using TOTP,SUCCESS,,,
2025-10-08 11:39:13.523235,moyeramber,Finance Portal,SUSPICIOUS_ACTIVITY,Hardware Token,160.27.76.223,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",JP,283c12b3-edd2-4a39-901d-abcebc65079d,High,Suspicious IP,Suspicious login activity detected,BLOCKED,,Automated threat detection,
2025-10-22 07:35:06.399317,woodjuan,Jira,LOGIN_SUCCESS,Email,201.180.189.22,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",BR,a715cbee-22e4-4c3f-a37e-5ddedda6456d,Low,,User login successful,SUCCESS,,,
2025-10-29 15:03:57.772770,mariahphillips,Office 365,LOGIN_FAILED,Hardware Token,71.173.27.78,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",IN,d8f431d6-6020-4907-a69c-c36d93c76c42,Medium,Multiple login failures,User login failed,FAILURE,User not found,,
2025-10-20 23:55:59.923708,fsnyder,Workday,MFA_FAILED,Hardware Token,216.233.22.174,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",AU,3dd7c31d-d6f3-40a7-9751-38d8cae5f487,Medium,Multiple MFA failures,MFA verification failed using Hardware Token,FAILURE,Invalid code,,
2025-10-29 14:44:16.660989,schmittlinda,Azure Portal,MFA_FAILED,Backup Code,183.30.62.53,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",US,49b6662d-3174-473d-86b1-2235fbbce409,Medium,Multiple MFA failures,MFA verification failed using Backup Code,FAILURE,Invalid code,,
2025-10-29 11:39:43.241861,eric54,Office 365,MFA_FAILED,Push Notification,18.94.238.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",FR,d69fc7cb-bedd-4e3f-a7db-c60d3d80f9d5,Low,,MFA verification failed using Push Notification,FAILURE,Expired code,,
2025-10-28 20:51:53.005536,patricia06,ServiceNow,MFA_SUCCESS,Biometric,84.82.93.157,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",SG,b80c295e-c2cc-4090-aadc-5abc2bacdb4e,Low,,MFA verification successful using Biometric,SUCCESS,,,
2025-10-13 09:02:55.370790,averycourtney,G Suite,LOGIN_FAILED,Push Notification,118.4.243.200,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",UK,2b0173dd-5db9-41e1-a621-a1265ec2f7ef,Low,,User login failed,FAILURE,User not found,,
2025-11-02 19:53:03.618222,emilybaker,ServiceNow,MFA_FAILED,Biometric,106.254.97.168,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",DE,964739eb-509b-4c2d-9f27-fdacee6bc0ff,Low,,MFA verification failed using Biometric,FAILURE,Too many attempts,,
2025-10-29 16:07:31.295634,david18,Confluence,MFA_FAILED,Email,214.218.163.15,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",AU,0219adaf-2122-4743-b948-52c093ea7670,Low,,MFA verification failed using Email,FAILURE,Expired code,,
2025-10-07 18:15:50.465543,henrycheryl,HR System,MFA_FAILED,Hardware Token,130.123.232.102,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",UK,d7da515d-2b55-468d-ae4f-e555019bd043,Low,,MFA verification failed using Hardware Token,FAILURE,Invalid code,,
2025-10-20 05:02:11.031126,christina93,Confluence,LOGIN_SUCCESS,Backup Code,158.253.172.171,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",JP,2cd5f767-e425-445b-bc14-d231e99a97da,Low,,User login successful,SUCCESS,,,
2025-10-23 13:53:37.268195,nataliepittman,Confluence,MFA_SUCCESS,TOTP,223.133.156.112,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",AU,f87a1325-1b41-4652-9cf4-1aa635658165,Low,,MFA verification successful using TOTP,SUCCESS,,,
2025-10-22 08:55:17.361065,iharper,Slack,MFA_SUCCESS,Email,19.22.204.223,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",UK,87e6ea3b-9e0b-409b-8625-a829821678bd,Low,,MFA verification successful using Email,SUCCESS,,,
2025-10-14 05:35:29.929626,robert75,Workplace,LOGIN_SUCCESS,Hardware Token,118.204.63.138,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",SG,eca3d2fd-61a1-42d7-880c-74f5a9ee39ab,Low,,User login successful,SUCCESS,,,
2025-10-11 03:21:05.314131,qhuber,VPN Gateway,LOGIN_SUCCESS,SMS,89.122.75.146,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",AU,7086200f-267d-4f01-a018-9be7fae2aab7,Low,,User login successful,SUCCESS,,,
2025-10-28 19:25:52.332311,flarsen,Jira,LOGIN_SUCCESS,Backup Code,143.7.242.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",DE,446783a3-26ad-4507-9838-a8e3f5065d53,Low,,User login successful,SUCCESS,,,
2025-10-08 12:48:52.922509,william60,Workplace,PASSWORD_RESET,Email,3.74.242.217,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",US,16ecba20-9ad4-457d-964d-10e4685ca6e8,Low,,Password reset initiated,PASSWORD_CHANGE,,,
2025-10-15 12:19:02.815476,robert76,Confluence,SUSPICIOUS_ACTIVITY,Email,35.127.28.240,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",DE,7766712e-fcc8-4e49-86a9-2a10551b5a10,Critical,Unusual location,Suspicious login activity detected,BLOCKED,,Automated threat detection,
2025-10-15 17:09:00.269655,matthewcardenas,Office 365,MFA_FAILED,Backup Code,58.58.90.51,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",BR,626d3b28-4fb6-4e2c-b620-05ba4968d892,Low,,MFA verification failed using Backup Code,FAILURE,Expired code,,
2025-10-14 07:18:17.639518,amandachan,Zoom,PASSWORD_RESET,Email,85.25.139.170,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",US,17bd9624-7ad0-442c-b344-85e4e66a6f66,Low,,Password reset initiated,PASSWORD_CHANGE,,,
2025-10-11 12:59:48.146746,clementsandrew,Zoom,LOGIN_SUCCESS,Hardware Token,53.84.151.132,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",SG,81436bc2-7454-4f1f-b399-c3cf4f07b42e,Low,,User login successful,SUCCESS,,,
2025-11-04 00:45:58.439354,penaapril,G Suite,PASSWORD_RESET,Email,44.179.60.231,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",AU,730c6582-f446-41f7-bb87-4f8554f0e2ca,Low,,Password reset initiated,PASSWORD_CHANGE,,,
2025-11-06 05:19:05.233193,oheath,Finance Portal,LOGIN_SUCCESS,SMS,42.84.114.41,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",FR,5f24e782-282d-4504-9038-7c4750da74c0,Low,,User login successful,SUCCESS,,,
2025-11-03 23:37:56.598294,robert83,AWS Console,MFA_FAILED,Hardware Token,204.73.225.172,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",CA,001f2a1d-b414-4056-b062-0b1f5b7e18a2,Low,,MFA verification failed using Hardware Token,FAILURE,Too many attempts,,
2025-11-02 00:42:31.245801,masonlacey,Azure Portal,LOGIN_SUCCESS,Biometric,82.30.36.94,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",BR,752b316b-c42b-4599-8a8d-864074858223,Low,,User login successful,SUCCESS,,,
2025-10-16 17:01:03.000491,crystalwatts,Zoom,MFA_FAILED,TOTP,71.233.195.154,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",SG,e76120bd-8d78-4672-9ead-10bc582a459c,Low,,MFA verification failed using TOTP,FAILURE,Invalid code,,
2025-11-01 01:19:07.222413,irios,GitHub,MFA_FAILED,Backup Code,164.81.234.29,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",CA,662baa7f-4c02-47ae-9f5a-8618bf8c5552,Low,,MFA verification failed using Backup Code,FAILURE,Expired code,,
2025-11-02 12:35:23.736841,jonesjennifer,VPN Gateway,LOGIN_SUCCESS,Biometric,189.74.203.15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",US,845452e7-615b-4423-95aa-60afd8cd87dc,Low,,User login successful,SUCCESS,,,
2025-10-08 06:28:21.630030,codychapman,ServiceNow,MFA_TIMEOUT,Push Notification,51.250.234.131,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",FR,11303f40-e5ea-410b-be20-76aa50f0103d,Low,,MFA verification timed out for Push Notification,TIMEOUT,,,
2025-10-31 04:59:50.396087,bhunt,ServiceNow,MFA_ENABLED,TOTP,61.94.181.192,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",DE,d133a35e-8ab0-41f9-abaa-38d59837a08d,Low,,MFA settings updated: mfa enabled,CONFIGURATION_CHANGE,,,bhunt
2025-10-13 17:52:54.068718,tanya97,Salesforce,MFA_SUCCESS,TOTP,59.125.126.146,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",US,6e436d73-b26f-4263-8f99-5dd33aaf1bc1,Low,,MFA verification successful using TOTP,SUCCESS,,,
2025-10-10 10:57:59.727900,ehoffman,VPN Gateway,LOGIN_SUCCESS,Email,47.167.193.166,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",DE,dcc33c1d-5451-42f9-89c5-0c8439575d8e,Low,,User login successful,SUCCESS,,,
2025-10-19 03:17:44.406739,xluna,Finance Portal,MFA_FAILED,Email,179.119.58.147,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",IN,ec8d20a5-3123-4c8f-873b-a74d491c9b95,Medium,Multiple MFA failures,MFA verification failed using Email,FAILURE,Too many attempts,,
2025-10-21 05:35:46.755027,sandersjesse,Office 365,LOGIN_FAILED,Hardware Token,38.249.2.234,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",FR,6b5c3754-3d49-4539-8aa1-1c5173e66687,Medium,Multiple login failures,User login failed,FAILURE,Account locked,,
2025-10-26 22:47:27.720482,douglas11,ServiceNow,MFA_SUCCESS,Push Notification,2.212.170.138,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",UK,a42ebcf8-eaf7-469c-8c9d-2b01977136a5,Low,,MFA verification successful using Push Notification,SUCCESS,,,
2025-11-02 14:38:15.435800,fwatkins,Office 365,PASSWORD_RESET,Email,94.78.16.106,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",FR,bed4e75c-a4ab-459d-bf72-b23d805686a6,Low,,Password reset initiated,PASSWORD_CHANGE,,,
2025-10-23 08:48:49.494194,briansnyder,GitHub,LOGIN_SUCCESS,Biometric,53.159.163.29,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",JP,0e6f0eef-ddde-4da8-a684-14cfffd5ff38,Low,,User login successful,SUCCESS,,,
2025-11-01 16:40:28.310453,morrisannette,GitHub,MFA_SUCCESS,Push Notification,32.91.73.182,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",IN,cd9eafc1-22bf-4eb4-bf59-32d0b0bde091,Low,,MFA verification successful using Push Notification,SUCCESS,,,
2025-10-15 17:01:33.569939,karinorton,HR System,PASSWORD_RESET,Email,6.129.14.159,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",SG,869aafc1-7ed9-4f1e-b040-beeaa39a20a9,Low,,Password reset initiated,PASSWORD_CHANGE,,,
2025-11-05 10:47:01.935382,marcfletcher,Jira,SUSPICIOUS_ACTIVITY,Hardware Token,9.77.142.14,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",AU,ae97326f-1afd-4f13-8c90-573c554c338e,High,Impossible travel,Suspicious login activity detected,BLOCKED,,Automated threat detection,
2025-11-04 07:14:51.174640,ylyons,Finance Portal,LOGIN_FAILED,Hardware Token,64.223.57.102,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",DE,710d1a2a-b104-4d0e-b8a3-60eaeccf30b6,Low,,User login failed,FAILURE,Account locked,,
2025-10-12 12:40:07.352153,martinsamuel,HR System,MFA_TIMEOUT,Biometric,194.39.255.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",JP,c26b4ae0-6d81-4598-b7ec-7e0cfc1f33f5,Low,,MFA verification timed out for Biometric,TIMEOUT,,,
2025-11-03 05:31:25.343935,zjackson,G Suite,MFA_FAILED,TOTP,10.60.227.125,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",FR,9389feb5-deb6-440a-b7df-2c7b972f9178,Low,,MFA verification failed using TOTP,FAILURE,Too many attempts,,
2025-10-30 03:14:12.978530,sross,Confluence,LOGIN_SUCCESS,Push Notification,82.212.143.112,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",UK,97511303-6278-4620-b289-626d0a05eaf8,Low,,User login successful,SUCCESS,,,
2025-10-29 06:19:14.240019,alexandra95,ServiceNow,MFA_SUCCESS,Biometric,1.84.246.212,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",SG,899c0f6c-d4c8-468d-9bac-618a1734e0d6,Low,,MFA verification successful using Biometric,SUCCESS,,,
2025-10-11 21:51:15.610436,leahcrane,Jira,MFA_TIMEOUT,Push Notification,48.20.78.71,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",UK,4811c1bd-6256-477c-b91b-a17207e0a2ae,Low,,MFA verification timed out for Push Notification,TIMEOUT,,,
2025-10-21 19:52:51.214566,sharonho,Azure Portal,LOGIN_FAILED,Hardware Token,180.84.178.249,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",US,501428bf-4978-4188-a4eb-a7a9c0e7d443,Low,,User login failed,FAILURE,Account locked,,
2025-10-12 14:12:47.442780,asmith,HR System,LOGIN_SUCCESS,Backup Code,111.135.36.32,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",US,06203a83-af95-460c-a2b0-d871b965bc5f,Low,,User login successful,SUCCESS,,,
2025-10-09 16:14:10.450112,collinsjacob,VPN Gateway,MFA_TIMEOUT,Email,157.89.152.229,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",DE,3e8d19bf-c11d-411c-84f4-697f3b9b4dbc,Low,,MFA verification timed out for Email,TIMEOUT,,,
2025-10-17 14:18:25.058079,weberbrooke,Zoom,MFA_DISABLED,Hardware Token,78.119.68.120,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",AU,2d52feee-d0fd-40ff-a1ea-b764961c423a,Low,,MFA settings updated: mfa disabled,CONFIGURATION_CHANGE,,,system
2025-10-18 00:19:51.699453,reillyjoshua,Workplace,PASSWORD_RESET,Email,175.104.201.137,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",JP,7cf69326-9558-47a9-a270-ecf43d5da3dd,Low,,Password reset initiated,PASSWORD_CHANGE,,,
2025-10-25 04:46:44.054051,michael64,ServiceNow,MFA_SUCCESS,SMS,2.207.115.66,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",DE,dd59ca9e-857a-4d26-b564-95ff5b63ab6b,Low,,MFA verification successful using SMS,SUCCESS,,,
2025-10-09 23:44:40.118335,dakotarobinson,Salesforce,MFA_SUCCESS,Biometric,105.163.28.135,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",JP,f3919beb-04b2-4777-9752-0ec5ba8f6417,Low,,MFA verification successful using Biometric,SUCCESS,,,
2025-10-11 11:11:18.995656,xrivera,Slack,MFA_FAILED,TOTP,169.70.249.9,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",UK,8b04b811-ec30-45c0-a479-02db8fb9f589,Low,,MFA verification failed using TOTP,FAILURE,Expired code,,
2025-11-05 15:57:21.839800,aclark,VPN Gateway,MFA_SUCCESS,Push Notification,182.237.26.213,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",IN,bc074a4d-76c2-49e1-8acb-3d9c0e8e2a8b,Low,,MFA verification successful using Push Notification,SUCCESS,,,
2025-10-10 09:43:30.792957,douglasalvarez,Office 365,MFA_SUCCESS,TOTP,68.250.120.28,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",US,641fdf9e-5adf-4d1c-b551-0ca5da8d86b6,Low,,MFA verification successful using TOTP,SUCCESS,,,
2025-11-03 13:02:53.062707,taylorlindsay,Azure Portal,MFA_SUCCESS,Push Notification,62.48.39.98,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",FR,ea180d06-c9ec-49fb-be5e-28202b866dc9,Low,,MFA verification successful using Push Notification,SUCCESS,,,
2025-10-17 11:27:57.631749,allenphillip,G Suite,MFA_FAILED,SMS,191.46.236.127,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",BR,265133f5-39a4-451a-9edc-57f0ad8bfb3a,Low,,MFA verification failed using SMS,FAILURE,Invalid code,,
2025-10-18 07:33:20.310254,alyssa93,Workday,MFA_FAILED,Backup Code,202.142.51.131,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",CA,2a44fc87-7255-47c0-b77a-ba0655621750,Low,,MFA verification failed using Backup Code,FAILURE,Device not recognized,,
2025-10-29 00:07:55.181060,fcastro,VPN Gateway,MFA_TIMEOUT,Hardware Token,144.8.212.230,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",CA,830526dd-2d35-4549-83f0-a415ddd91150,Low,,MFA verification timed out for Hardware Token,TIMEOUT,,,
2025-10-28 05:25:34.780642,lpearson,Salesforce,MFA_SUCCESS,Email,87.103.107.47,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",CA,21e05a73-fc28-4589-b2f9-35deda8a7a9d,Low,,MFA verification successful using Email,SUCCESS,,,
