137.32.74.28 - - [30/Oct/2025:13:21:33] "GET /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 1675 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1835
3.220.198.198 - - [15/Oct/2025:14:59:10] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 3099 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1794
15.3.144.53 - - [23/Oct/2025:05:22:16] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 2168 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1828
101.190.144.16 - - [18/Oct/2025:03:28:02] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 782 "http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1972
47.39.169.206 - - [27/Oct/2025:16:27:08] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 3020 "http://www.buttercupgames.com/cart/success.do" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1212
35.229.121.119 - - [26/Oct/2025:18:54:34] "GET /cart/success.do HTTP 1.1" 200 1868 "http://www.buttercupgames.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1380
209.75.68.48 - - [31/Oct/2025:15:01:12] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 3684 "http://www.google.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1332
125.53.90.160 - - [13/Oct/2025:17:23:54] "POST /cart/success.do HTTP 1.1" 200 637 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1727
37.63.166.88 - - [14/Oct/2025:18:05:19] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 1392 "http://www.google.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 584
169.234.67.116 - - [01/Nov/2025:02:31:34] "GET /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 1820 "http://www.bing.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1605
74.110.171.115 - - [10/Oct/2025:22:47:17] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 3034 "http://www.bing.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 770
210.254.132.236 - - [05/Nov/2025:06:54:35] "POST /cart/success.do HTTP 1.1" 200 3198 "" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1913
106.173.255.148 - - [08/Oct/2025:08:24:25] "GET /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 3833 "http://www.buttercupgames.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 968
187.36.216.11 - - [31/Oct/2025:01:00:02] "GET /cart/success.do HTTP 1.1" 200 2249 "" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1702
76.185.201.72 - - [27/Oct/2025:14:02:52] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 2613 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1144
140.87.172.231 - - [22/Oct/2025:00:05:57] "GET /cart/success.do HTTP 1.1" 200 1538 "" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1133
172.10.15.141 - - [09/Oct/2025:08:46:39] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 4914 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1492
199.42.80.208 - - [24/Oct/2025:23:04:38] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 4764 "http://www.buttercupgames.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 186
133.242.141.104 - - [13/Oct/2025:23:27:44] "GET /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 2652 "" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1613
89.117.223.242 - - [25/Oct/2025:22:13:26] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 4388 "http://www.buttercupgames.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 401
106.109.184.157 - - [09/Oct/2025:02:49:18] "POST /cart/success.do HTTP 1.1" 404 1694 "http://www.bing.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 627
111.93.146.118 - - [11/Oct/2025:03:09:53] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 154 "http://www.buttercupgames.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 310
180.119.227.238 - - [19/Oct/2025:23:14:32] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 4012 "" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1209
133.182.13.102 - - [09/Oct/2025:06:29:03] "GET /cart/success.do HTTP 1.1" 200 3591 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 610
38.176.55.252 - - [11/Oct/2025:03:26:03] "GET /cart/success.do HTTP 1.1" 200 1847 "http://www.google.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1152
96.247.184.49 - - [11/Oct/2025:13:12:13] "GET /cart/success.do HTTP 1.1" 302 204 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1000
72.180.1.222 - - [26/Oct/2025:04:34:03] "POST /category.screen?categoryId=SHOOTER HTTP 1.1" 200 966 "http://www.buttercupgames.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 897
156.2.62.120 - - [29/Oct/2025:08:31:17] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 2616 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1534
97.182.116.105 - - [04/Nov/2025:15:17:30] "GET /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 2910 "http://www.buttercupgames.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 771
155.156.218.102 - - [08/Oct/2025:18:37:06] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 1556 "http://www.buttercupgames.com/oldlink?itemId=EST-19" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 767
101.6.221.141 - - [19/Oct/2025:01:45:58] "GET /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 1773 "http://www.google.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 99
25.165.154.69 - - [27/Oct/2025:11:24:17] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 3583 "http://www.google.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 322
82.13.6.108 - - [30/Oct/2025:23:08:56] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 1446 "http://www.bing.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 329
65.116.18.64 - - [12/Oct/2025:22:46:50] "POST /cart/success.do HTTP 1.1" 200 2368 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1555
136.255.198.44 - - [31/Oct/2025:08:38:40] "POST /category.screen?categoryId=SHOOTER HTTP 1.1" 200 3193 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 67
218.115.212.50 - - [04/Nov/2025:07:45:02] "GET /category.screen?categoryId=ACCESSORIES HTTP 1.1" 500 2237 "http://www.bing.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 599
108.150.96.85 - - [06/Nov/2025:02:59:25] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 2887 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1869
76.100.211.72 - - [18/Oct/2025:22:22:38] "GET /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 1824 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1946
54.101.254.236 - - [28/Oct/2025:16:24:44] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 4545 "http://www.bing.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1957
170.67.154.28 - - [29/Oct/2025:07:29:43] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 404 1230 "" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1582
176.10.32.60 - - [31/Oct/2025:23:29:47] "GET /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 4335 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1195
100.44.48.200 - - [31/Oct/2025:19:49:21] "GET /oldlink?itemId=EST-19 HTTP 1.1" 200 954 "http://www.bing.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 521
159.199.155.115 - - [11/Oct/2025:12:16:06] "GET /cart/success.do HTTP 1.1" 200 4241 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 118
183.82.216.254 - - [01/Nov/2025:08:52:38] "POST /oldlink?itemId=EST-19 HTTP 1.1" 200 869 "http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-6" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1545
81.161.43.28 - - [05/Nov/2025:17:33:34] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 403 2015 "http://www.bing.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 65
206.156.244.224 - - [13/Oct/2025:09:18:23] "POST /category.screen?categoryId=SHOOTER HTTP 1.1" 200 594 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 928
40.87.98.199 - - [23/Oct/2025:20:30:08] "GET /product.screen?productId=SF-BVS-G01 HTTP 1.1" 503 3847 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1828
68.203.246.232 - - [14/Oct/2025:00:36:39] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 4363 "http://www.buttercupgames.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1721
176.210.22.158 - - [03/Nov/2025:07:23:44] "GET /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 302 2666 "" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 781
17.184.219.19 - - [11/Oct/2025:21:22:15] "GET /category.screen?categoryId=SHOOTER HTTP 1.1" 200 2563 "http://www.bing.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1750
42.93.115.189 - - [20/Oct/2025:08:07:58] "POST /oldlink?itemId=EST-19 HTTP 1.1" 200 3156 "http://www.google.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1228
3.28.153.226 - - [22/Oct/2025:01:03:55] "POST /cart/success.do HTTP 1.1" 200 1427 "http://www.bing.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1754
131.239.235.140 - - [09/Oct/2025:11:23:03] "POST /category.screen?categoryId=SHOOTER HTTP 1.1" 302 2976 "http://www.bing.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1063
178.187.97.102 - - [20/Oct/2025:23:00:15] "POST /category.screen?categoryId=SHOOTER HTTP 1.1" 200 3490 "http://www.buttercupgames.com/category.screen?categoryId=SHOOTER" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 669
208.183.87.20 - - [20/Oct/2025:14:26:30] "POST /cart/success.do HTTP 1.1" 200 2309 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 210
82.2.112.9 - - [20/Oct/2025:00:50:51] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 1125 "http://www.buttercupgames.com/product.screen?productId=MB-AG-G07" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1175
204.219.55.158 - - [23/Oct/2025:14:18:57] "GET /cart/success.do HTTP 1.1" 200 4335 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1445
121.68.207.66 - - [17/Oct/2025:22:28:58] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 302 656 "http://www.google.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 646
128.124.38.63 - - [01/Nov/2025:11:57:16] "GET /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 3068 "http://www.bing.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1133
146.68.232.98 - - [14/Oct/2025:07:41:04] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 403 4925 "http://www.buttercupgames.com/cart/success.do" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1720
65.20.60.141 - - [08/Oct/2025:15:16:39] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 4625 "http://www.google.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1693
220.250.47.6 - - [26/Oct/2025:03:34:50] "POST /cart/success.do HTTP 1.1" 200 1612 "http://www.buttercupgames.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 300
1.231.39.140 - - [05/Nov/2025:08:42:21] "POST /oldlink?itemId=EST-19 HTTP 1.1" 200 452 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 551
217.221.66.171 - - [18/Oct/2025:17:19:46] "GET /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 1754 "http://www.buttercupgames.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 402
54.70.40.137 - - [26/Oct/2025:08:27:16] "POST /category.screen?categoryId=ACCESSORIES HTTP 1.1" 200 106 "http://www.bing.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1317
43.9.244.12 - - [18/Oct/2025:19:46:48] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 1250 "http://www.bing.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 464
113.179.234.186 - - [05/Nov/2025:00:54:59] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 965 "http://www.bing.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1143
167.99.79.164 - - [11/Oct/2025:18:30:01] "POST /category.screen?categoryId=SHOOTER HTTP 1.1" 200 1985 "http://www.buttercupgames.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1273
67.205.47.66 - - [20/Oct/2025:16:34:30] "GET /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 646 "http://www.bing.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 992
161.246.82.6 - - [30/Oct/2025:17:45:17] "POST /cart/success.do HTTP 1.1" 200 3708 "http://www.buttercupgames.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1465
90.103.151.114 - - [08/Oct/2025:19:50:52] "GET /category.screen?categoryId=SHOOTER HTTP 1.1" 200 4434 "" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 1264
89.131.74.100 - - [24/Oct/2025:06:43:44] "POST /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 730 "http://www.buttercupgames.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1634
207.233.112.141 - - [15/Oct/2025:22:48:15] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 4981 "http://www.buttercupgames.com" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1181
8.53.198.196 - - [12/Oct/2025:12:30:41] "GET /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 200 4265 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 713
165.220.34.141 - - [23/Oct/2025:04:05:43] "POST /cart/success.do HTTP 1.1" 200 2487 "http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 654
104.124.218.190 - - [21/Oct/2025:02:21:00] "GET /product.screen?productId=SF-BVS-G01 HTTP 1.1" 200 2806 "http://www.google.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1372
85.239.27.162 - - [02/Nov/2025:17:14:00] "POST /oldlink?itemId=EST-19 HTTP 1.1" 200 4049 "http://www.buttercupgames.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 237
22.65.107.86 - - [28/Oct/2025:19:03:38] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 4721 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1872
38.129.179.252 - - [22/Oct/2025:21:59:00] "POST /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 2217 "http://www.buttercupgames.com/oldlink?itemId=EST-19" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 808
23.85.132.47 - - [15/Oct/2025:01:26:38] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 4276 "http://www.buttercupgames.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1260
195.38.161.118 - - [17/Oct/2025:15:06:08] "POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04 HTTP 1.1" 503 1177 "http://www.buttercupgames.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1089
12.104.164.205 - - [18/Oct/2025:11:58:08] "POST /oldlink?itemId=EST-19 HTTP 1.1" 403 4007 "http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 985
103.154.59.96 - - [22/Oct/2025:10:13:32] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 1259 "http://www.google.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1995
129.150.41.106 - - [12/Oct/2025:21:56:52] "POST /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 1178 "http://www.google.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" 966
27.42.118.186 - - [08/Oct/2025:04:30:40] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 220 "http://www.bing.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1682
13.175.114.51 - - [23/Oct/2025:14:46:47] "GET /product.screen?productId=MB-AG-G07 HTTP 1.1" 200 1338 "http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1571
144.61.157.82 - - [21/Oct/2025:01:40:19] "GET /cart.do?action=purchase&itemId=EST-6 HTTP 1.1" 200 3251 "" "Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36" 1170
102.5.153.14 - - [22/Oct/2025:13:12:26] "GET /cart/success.do HTTP 1.1" 200 4124 "" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 1551
